name,is_baseline,status,dat_file,t_max,x_tmax,dz_u,dz_l,Au_0,Au_1,Au_2,Au_3,Au_4,Au_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5
sample_013,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_013.dat,0.1171636635560977,0.2725450901803607,0.0015574793,-3.86697e-05,0.1892999675852417,0.1758984921091987,0.25614679402023033,0.18876744172511914,0.2581228410067736,0.24050523028641038,-0.17471296863343017,-0.1149305106002261,-0.07466481492104655,-0.014105789799106733,-0.017585236564231742,0.0009295091919365589
sample_014,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_014.dat,0.10695005337092937,0.23847695390781562,0.0015574793,-3.86697e-05,0.21176329640540062,0.23237114670499337,0.2639991904667618,0.16326595055070048,0.32124487578468386,0.22933438230675476,-0.15897464187921087,-0.04413608575486859,0.03605925278598607,-0.08125658659793476,-0.009414408444404818,-0.0155489451275789
sample_015,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_015.dat,0.11735743741167694,0.2725450901803607,0.0015574793,-3.86697e-05,0.25171351796262204,0.291972378719094,0.2860503171206945,0.14768792838213324,0.29930536302548416,0.3096726462239291,-0.07750228934419044,-0.04041006892034733,-0.011077035078533595,-0.07801711254888485,0.08626022797025791,-0.0533304426950196
sample_016,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_016.dat,0.12536408800748775,0.2605210420841683,0.0015574793,-3.86697e-05,0.2441238013174572,0.20089086462455952,0.27693056227543317,0.22726518614884134,0.3107006389225504,0.22502309269052548,-0.1883670736698357,-0.105327697111232,-0.013010715099650252,-0.08792051991138,-0.0325636838063796,0.019860219216832856
sample_017,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_017.dat,0.1355033281193181,0.3226452905811623,0.0015574793,-3.86697e-05,0.18257036431252432,0.2822762669017492,0.36154891202589257,0.237330363413293,0.3640156001580682,0.2881846412897941,-0.19450504767102858,-0.06807973805165132,0.020353298247352436,-0.11268199829025863,0.023027442430529135,-0.07529136778355444
sample_018,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_018.dat,0.1270381977190077,0.2945891783567134,0.0015574793,-3.86697e-05,0.23813312885506527,0.2760017264774001,0.30963743874112515,0.21146050291495355,0.27132365451626556,0.2697565547392596,-0.13362152607775574,-0.06593654010613248,0.01451002611018945,-0.11916746412560247,-0.041384495284566704,-0.031056275280339357
sample_019,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_019.dat,0.11445117139450378,0.3386773547094188,0.0015574793,-3.86697e-05,0.15570297832819835,0.19159757133701696,0.2920618079122461,0.21625144322320183,0.31273479778004565,0.24713809271606954,-0.19055880489843952,-0.06336899734894406,-0.020510818672996443,-0.08771792339720706,0.012148685510746528,-0.017867013830334982
sample_020,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_020.dat,0.1228653057617331,0.31462925851703405,0.0015574793,-3.86697e-05,0.15687272549032097,0.28467911889167496,0.3386700339015878,0.16572291009232593,0.32689047323428094,0.2617754463120531,-0.10105555201253869,-0.08415588794601979,0.00876683359453187,-0.06647245283226855,-0.01298403918794467,0.01900497752028031
sample_021,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_021.dat,0.11096273119404379,0.24649298597194386,0.0015574793,-3.86697e-05,0.18311578618671015,0.28427257251901183,0.2679420344690296,0.16441323330214808,0.297281691962206,0.20845189929067276,-0.17304695928696934,-0.02622859953600372,0.04023491071623804,-0.10102134978081906,0.035147672644449734,-0.10248074585475186
sample_022,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_022.dat,0.13680030969617782,0.3306613226452906,0.0015574793,-3.86697e-05,0.15888166560355338,0.28596681723787754,0.3556483525952069,0.18068791209571222,0.2498567773738366,0.28937797923307934,-0.13816045843426944,-0.07694436091752556,-0.046151995014496704,-0.12800924422983956,-0.021242722338406753,0.003055301099142496
sample_023,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_023.dat,0.1280768031113002,0.34669338677354705,0.0015574793,-3.86697e-05,0.1853611858923844,0.2634406172506963,0.3333708542595307,0.23819925350575005,0.2648242041944823,0.3030786038385842,-0.12281949093546089,-0.04354131226081444,-0.03912395310082769,-0.10138233913072964,0.03358517807434405,-0.04749301130625878
sample_024,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_024.dat,0.11690261565089881,0.2124248496993988,0.0015574793,-3.86697e-05,0.2792734441049308,0.19893123772612475,0.33626636290500633,0.14523213525900874,0.3646704454946256,0.30713804013783497,-0.15706854122216238,-0.07102112358990545,0.03467116650351562,-0.01539384941022763,0.06613990464293962,-0.0706312765586665
sample_025,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_025.dat,0.1127316660099669,0.25851703406813625,0.0015574793,-3.86697e-05,0.21494894474444448,0.2344128184350817,0.257749963592005,0.14521472997157303,0.30566072703801844,0.21484518019439644,-0.15209446649580513,-0.0715977399391404,0.024409110541015827,-0.13346728224295706,-0.037836714720200185,-0.10237457855058628
sample_026,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_026.dat,0.11809564170932017,0.3166332665330661,0.0015574793,-3.86697e-05,0.22862015698260324,0.2622299688086042,0.32485573743688456,0.18426133401791683,0.2646732237475094,0.26213366072164856,-0.0715413977563287,-0.03777493881684055,-0.017909086820850073,-0.08782321992894936,0.06939609063625127,0.014124972921388451
sample_027,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_027.dat,0.13778666509719004,0.280561122244489,0.0015574793,-3.86697e-05,0.21523418060515415,0.28959644564312337,0.32608377598768173,0.24589751705108426,0.23984132644642367,0.3136810055767272,-0.12717375262779618,-0.12464174435364866,-0.019438743495026646,-0.027359452237119358,-0.012144284637767074,-0.03537196768178526
sample_028,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_028.dat,0.12916975527664826,0.250501002004008,0.0015574793,-3.86697e-05,0.18848746142430628,0.27969173909715145,0.31321914937491124,0.1824397307360743,0.3152193604721302,0.19862212984677088,-0.18995838074073357,-0.09623705173140423,0.000253790828835726,-0.02973236898592159,0.07739939108743386,-0.0747254762441803
sample_029,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_029.dat,0.11945093385279563,0.3607214428857715,0.0015574793,-3.86697e-05,0.26819942836848676,0.21191206797888315,0.30340154058770197,0.24203145188203262,0.34325563797939673,0.20731733371202124,-0.07244409996192736,-0.0738242957737204,0.016192845910932105,-0.13026001661937855,0.04023551765455584,-0.07408752322399939
sample_030,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_030.dat,0.12591810268952006,0.2865731462925851,0.0015574793,-3.86697e-05,0.24458319675573562,0.25547339240287775,0.2724154623059979,0.13515105475364528,0.3251052509470057,0.2998241593554504,-0.0792617420465917,-0.12469147142054447,-0.018385533360467235,-0.13052037454209772,-0.022385146612016536,-0.03009086143159863
sample_031,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_031.dat,0.11829941616804074,0.24649298597194386,0.0015574793,-3.86697e-05,0.2645736295262402,0.17981125308899656,0.3066920476909553,0.13472496521896773,0.26625053184862985,0.21360415728059817,-0.15945513118939897,-0.07322435005582008,-0.04989490860572178,-0.040655631767438014,-0.006895246119412793,-0.05528234302821221
sample_032,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_032.dat,0.10670589393363751,0.37675350701402804,0.0015574793,-3.86697e-05,0.18280944002512642,0.18447437853504897,0.3578218703237859,0.2119397587743797,0.3654597489531741,0.2894358183167761,-0.07188791105130737,-0.048096082761418704,0.031292747267678084,-0.04871890546552601,0.0746565472038612,-0.06682710869555747
sample_033,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_033.dat,0.12464960528995166,0.3607214428857715,0.0015574793,-3.86697e-05,0.22536171884563164,0.18164278859943989,0.32865332411287973,0.24896346312946632,0.2956772785233079,0.30127339041447015,-0.11775656973661257,-0.0754300765454557,-0.048876975693330674,-0.07539056835164248,-0.009256892899443675,-0.02886493755669295
sample_034,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_034.dat,0.1104457834521755,0.23847695390781562,0.0015574793,-3.86697e-05,0.2189961353756963,0.17424936555113685,0.32252245583291084,0.1469142327756541,0.245221379626075,0.23505417170238868,-0.14775573548307072,-0.110529094328953,0.04200093032965409,-0.026873970668773353,-0.03857376539794822,-0.060618094370237276
sample_035,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_035.dat,0.10681926383650794,0.31462925851703405,0.0015574793,-3.86697e-05,0.2635184469739045,0.2065150409233589,0.29615783732287077,0.17835622249865157,0.3170863751369947,0.30655602710542895,-0.09889720329027771,-0.001513715098363566,-0.044331721895847775,-0.018718426554860015,-0.010486337699691789,-0.08185781864635135
sample_036,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_036.dat,0.13097292027971316,0.2725450901803607,0.0015574793,-3.86697e-05,0.27222412668325824,0.26839182923175714,0.3427550594143755,0.16601475631385876,0.2655616998179372,0.23844430824305887,-0.0939753645777877,-0.10131979209972,0.00403571323185338,-0.0650005235339823,-0.033169568937281596,-0.05159914606125571
sample_037,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_037.dat,0.11521045918551051,0.19839679358717432,0.0015574793,-3.86697e-05,0.2480404995320552,0.2792423383810499,0.2876320502207059,0.153868412217071,0.35495671994779354,0.26967004398085,-0.18345927297112183,-0.009000777693196613,0.03846024197135396,-0.013897891792678252,0.04900717283869896,-0.021302293595875307
sample_038,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_038.dat,0.1236007628164932,0.2885771543086172,0.0015574793,-3.86697e-05,0.17458420424155244,0.30213343825956895,0.3053172455853088,0.19265956622081531,0.25676948997270077,0.2442670232226063,-0.18599836038113693,-0.018729469294985118,-0.013267490118042055,-0.10931944441335664,0.04689622417949524,0.0038318637868303695
sample_039,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_039.dat,0.10992559785955724,0.2945891783567134,0.0015574793,-3.86697e-05,0.1695827343111053,0.25665522141098696,0.33046757631781043,0.17445741127701733,0.3150512708603369,0.25020119204459573,-0.08363667878597501,-0.07293229302815127,0.04004391184129669,-0.023218420581864394,0.03948123979321207,0.01849958515115975
sample_040,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_040.dat,0.11160165381896053,0.344689378757515,0.0015574793,-3.86697e-05,0.20458147195420692,0.2219842394293346,0.3085738470194691,0.2230048053767782,0.3166505478143962,0.25982214846714435,-0.1604521232139677,-0.0009125843989926108,-0.015583078278519055,-0.058657392254076526,0.005942505476490417,-0.029381253611037425
sample_041,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_041.dat,0.12161784385418253,0.3306613226452906,0.0015574793,-3.86697e-05,0.24511890879718284,0.26291610219435296,0.2952112101251379,0.24251842312101918,0.33043775481436266,0.29073750866283976,-0.10656244816517448,-0.01771906138191101,-0.04159560635420392,-0.07269347356470411,0.044416666477637104,-0.039455052201790755
sample_042,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_042.dat,0.1191976841189042,0.3386773547094188,0.0015574793,-3.86697e-05,0.16865779246843482,0.27764089144017523,0.2956272858740946,0.15661164082008802,0.28230349042308445,0.3210528489183185,-0.12371261363565234,-0.01401728073453258,-0.055476507826335134,-0.12671459491684942,0.04041101504290108,-0.06630921152018254
sample_043,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_043.dat,0.12928371492436824,0.3306613226452906,0.0015574793,-3.86697e-05,0.18244924615672248,0.24830564123106713,0.2929816109400488,0.23441332686193012,0.29018472105730186,0.21077039575055762,-0.08486093512607963,-0.10911914941162341,-0.06807080921946526,-0.08098875965779825,0.05190188206315653,-0.04340055618524995
sample_044,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_044.dat,0.11832539204732247,0.23246492985971942,0.0015574793,-3.86697e-05,0.23542046590795046,0.2557639299775505,0.2956075908202248,0.1604008783032082,0.2479466458379569,0.3193415073303234,-0.19727466978458524,-0.009951582835355244,-0.0278630316215083,-0.028042733011293466,-0.026845557195678087,-0.025271836920957247
sample_045,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_045.dat,0.11361648937003442,0.2725450901803607,0.0015574793,-3.86697e-05,0.2607740875760826,0.20414801333580687,0.3112359323624056,0.13926476478165806,0.3112539337197525,0.24019155965166922,-0.1371156197292312,-0.014424294997078854,-0.07929150098625717,-0.009825298446369063,0.035623128071450696,-0.012864709705181013
sample_046,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_046.dat,0.12284360321076836,0.2745490981963928,0.0015574793,-3.86697e-05,0.18223527847310075,0.24624677931623754,0.3307228106233236,0.16220673878909173,0.2897819416896574,0.2922949220468513,-0.1888887129687063,-0.08227311427124934,0.0316218780516911,-0.11306870084903464,0.002230164999036832,-0.07442528832439715
sample_047,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_047.dat,0.14150434839823753,0.2725450901803607,0.0015574793,-3.86697e-05,0.23733865635680665,0.2709163476860798,0.35176499374562226,0.20404571946863823,0.3601422348580394,0.20285128621299187,-0.17417218191499462,-0.10960892846457372,-0.022139949995661594,-0.06677222451268484,0.054544395673320575,-0.027320821020708125
sample_048,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_048.dat,0.12020861050358352,0.3306613226452906,0.0015574793,-3.86697e-05,0.15695807708232168,0.2865368790512029,0.24744274507168326,0.2345675305982508,0.3307557739399725,0.22954034428894401,-0.09459068956188575,-0.10920603150235156,0.024885517049255776,-0.12644438772441982,-0.0029163346781297048,-0.031729311928518286
sample_049,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_049.dat,0.11610676125287163,0.3166332665330661,0.0015574793,-3.86697e-05,0.26223550880553115,0.18107074592515346,0.3129551728941011,0.22934304879771542,0.3439176491969273,0.25060104770977965,-0.1410237882420443,-0.04633405121724747,-0.023078829264954477,-0.06767244546083162,0.06578212276285547,-0.040728264155086166
sample_050,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_050.dat,0.11515392462560878,0.2444889779559118,0.0015574793,-3.86697e-05,0.22685106440582922,0.22843947866191078,0.24448181676026298,0.15610038869821774,0.23811422696039022,0.23698856864339835,-0.13208865725287872,-0.10239693858257207,0.003199743766306093,-0.10944603338033268,0.05089241681787965,-0.017699327668170353
sample_051,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_051.dat,0.12438156437423153,0.3366733466933867,0.0015574793,-3.86697e-05,0.17603961949095226,0.27500230584452406,0.36824390825109643,0.19932343968461774,0.3233374016939591,0.22995266288520272,-0.0824164794579827,-0.054802732352835906,-0.009022802503592803,-0.05292258102062572,0.018602904337124353,0.008991081124511524
sample_052,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_052.dat,0.09998251980166166,0.23847695390781562,0.0015574793,-3.86697e-05,0.24134361935655219,0.24447629989960928,0.2695838835520577,0.16872897469688872,0.2962292147600456,0.23484374061868624,-0.08122542538048823,-0.03200305873655809,0.04513997026228081,-0.014880213977624124,0.02549875985197711,-0.034672527699536784
sample_053,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_053.dat,0.10558622061691594,0.2124248496993988,0.0015574793,-3.86697e-05,0.2821629171951469,0.18931929341314319,0.2578400775469515,0.1394052156630663,0.26599940665178806,0.25309092481846124,-0.12168149747782571,-0.05053080053452018,0.009584135870309221,-0.07943674086957994,0.054959952799066125,-0.057088367798563265
sample_054,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_054.dat,0.12973409763809146,0.3226452905811623,0.0015574793,-3.86697e-05,0.15600247684551546,0.2542931476229863,0.34866847420749486,0.22938422709916853,0.26667679593939875,0.32268436112868415,-0.18001893352151802,-0.0751798363797049,-0.013606557807025868,-0.09083214419306751,0.045690449989171905,-0.07749016454298341
sample_055,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_055.dat,0.11095735792742578,0.3166332665330661,0.0015574793,-3.86697e-05,0.16544897175872175,0.2258390640349422,0.24357407918501206,0.18223494497694676,0.25498267355656584,0.3011531729418421,-0.13762193103123477,-0.060456339390028827,-0.042833283204832484,-0.10690368178309699,0.03471967891159014,-0.06603996480587147
sample_056,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_056.dat,0.12908388789086628,0.2745490981963928,0.0015574793,-3.86697e-05,0.21991051849560123,0.2107714616779451,0.31578593854756526,0.23941854966209292,0.23906457966532604,0.24191824127387107,-0.18979133407251794,-0.09968606775873912,-0.03749834471160764,-0.05950646163576473,0.06951231548923743,0.005011281099432677
sample_057,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_057.dat,0.1229678347822269,0.3386773547094188,0.0015574793,-3.86697e-05,0.18509454639677053,0.24866088697912286,0.3489439448871642,0.22171189467861346,0.2664882207741086,0.25381070389500204,-0.12005300179915379,-0.02960450946681059,-0.038778481111300146,-0.06954194484993305,0.03442264203898002,-0.010318180926096682
sample_058,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_058.dat,0.12292001749509092,0.2725450901803607,0.0015574793,-3.86697e-05,0.2664193431770375,0.2972252113199272,0.34930576357980286,0.15345610186302014,0.23989570986279685,0.2717468957581315,-0.13089935020917637,-0.00486391638922698,0.030193631583203664,-0.12467263636997813,0.0034053877160833412,-0.06423145697812471
sample_059,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_059.dat,0.11080243837967599,0.2945891783567134,0.0015574793,-3.86697e-05,0.17653666911105043,0.26236376545117246,0.2975455652685525,0.17535328678140205,0.3629199610879924,0.3203858206632454,-0.14735482826888724,-0.03788195057832519,0.03599612526578497,-0.08681976908084926,0.048915535549821074,-0.00870016142281256
sample_060,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_060.dat,0.13393780219847598,0.35871743486973945,0.0015574793,-3.86697e-05,0.1832363431909227,0.2431336876999225,0.32828265584842564,0.21163410155199516,0.36365027800159644,0.20090888198933435,-0.07183628111913987,-0.10585555887656264,-0.0773013814635906,-0.06849327082696727,-0.039125746584302214,-0.05586169361710961
sample_061,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_061.dat,0.11339860788434661,0.344689378757515,0.0015574793,-3.86697e-05,0.2360965665544273,0.24556410571728482,0.2913590902948771,0.25372938620806484,0.2869252864340421,0.2626902098119136,-0.10134268243966374,-0.004618522637606259,-0.01463210354634234,-0.08109583427610896,0.0584904172710842,0.0015033534248435065
sample_062,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_062.dat,0.11099645330026513,0.3226452905811623,0.0015574793,-3.86697e-05,0.22399799796808506,0.1882816396205742,0.31059695086759503,0.25210539022378053,0.27651627155306785,0.19957425713070542,-0.1403555142340221,-0.05768894950153265,0.022673862738668185,-0.05176748609881991,-0.023023932928857543,-0.0012656701987510122
sample_063,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_063.dat,0.13015092216382224,0.2865731462925851,0.0015574793,-3.86697e-05,0.2446769621624962,0.27840587315943605,0.27157332850604576,0.2518685183249207,0.3525598963014144,0.2043808656787947,-0.12353058687376266,-0.06842745917155053,-0.07398034184726246,-0.011759361494714432,0.031504957609002904,-0.027112011915873493
sample_064,False,ok,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_064.dat,0.10120277476113733,0.3607214428857715,0.0015574793,-3.86697e-05,0.16062567290235524,0.1909209966664756,0.2678713206615466,0.2620059666342126,0.3159058783030616,0.3115607306523317,-0.08884546241506713,-0.071358154465542,0.025281041989894004,-0.04534524251442451,0.07609451876218302,-0.022068274571118124
